#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2006-04-20 12:52:53 EDT
#
# This file contains published daily mean streamflow data.
#
# Further Descriptions of the dv_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#dv_cd
#
#
# This information includes the following fields:
#
#  agency_cd   Agency Code
#  site_no     USGS station number
#  dv_dt       date of daily mean streamflow
#  dv_va       daily mean streamflow value, in cubic-feet per-second
#  dv_cd       daily mean streamflow value qualification code
#
# Sites in this file include:
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
#
agency_cd	site_no	dv_dt	dv_va	dv_cd
5s	15s	10d	12n	3s
USGS	01100000	1974-05-27	15200	
USGS	01100000	1974-05-28	15900	
USGS	01100000	1974-05-29	14100	
USGS	01100000	1974-05-30	12100	
USGS	01100000	1974-05-31	11400	
USGS	01100000	1974-06-01	10900	
USGS	01100000	1974-06-02	10500	
USGS	01100000	1974-06-03	10800	
USGS	01100000	1974-06-04	10000	
USGS	01100000	1974-06-05	8800	
USGS	01100000	1974-06-06	7930	
USGS	01100000	1974-06-07	7250	
USGS	01100000	1974-06-08	5940	
USGS	01100000	1974-06-09	5230	
USGS	01100000	1974-06-10	5150	
USGS	01100000	1974-06-11	4130	
USGS	01100000	1974-06-12	4330	
USGS	01100000	1974-06-13	3800	
USGS	01100000	1974-06-14	3310	
USGS	01100000	1974-06-15	3100	
USGS	01100000	1974-06-16	3120	
USGS	01100000	1974-06-17	4030	
USGS	01100000	1974-06-18	5860	
USGS	01100000	1974-06-19	6640	
USGS	01100000	1974-06-20	6800	
USGS	01100000	1974-06-21	5860	
USGS	01100000	1974-06-22	4910	
USGS	01100000	1974-06-23	4270	
USGS	01100000	1974-06-24	4730	
USGS	01100000	1974-06-25	4280	
USGS	01100000	1974-06-26	3750	
USGS	01100000	1974-06-27	3290	
USGS	01100000	1974-06-28	3290	
USGS	01100000	1974-06-29	3440	
USGS	01100000	1974-06-30	3750	
USGS	01100000	1974-07-01	3830	
USGS	01100000	1974-07-02	3560	
USGS	01100000	1974-07-03	3610	
USGS	01100000	1974-07-04	2610	
USGS	01100000	1974-07-05	3450	
USGS	01100000	1974-07-06	2810	
USGS	01100000	1974-07-07	4090	
USGS	01100000	1974-07-08	4550	
USGS	01100000	1974-07-09	4400	
USGS	01100000	1974-07-10	3780	
USGS	01100000	1974-07-11	3240	
USGS	01100000	1974-07-12	3010	
USGS	01100000	1974-07-13	2590	
USGS	01100000	1974-07-14	2450	
USGS	01100000	1974-07-15	2470	
USGS	01100000	1974-07-16	2260	
USGS	01100000	1974-07-17	2290	
USGS	01100000	1974-07-18	2110	
USGS	01100000	1974-07-19	2040	
USGS	01100000	1974-07-20	1650	
USGS	01100000	1974-07-21	1470	
USGS	01100000	1974-07-22	1890	
USGS	01100000	1974-07-23	1980	
USGS	01100000	1974-07-24	1900	
USGS	01100000	1974-07-25	1790	
USGS	01100000	1974-07-26	1680	
USGS	01100000	1974-07-27	1410	
USGS	01100000	1974-07-28	1200	
USGS	01100000	1974-07-29	1550	
USGS	01100000	1974-07-30	1520	
USGS	01100000	1974-07-31	1590	
USGS	01100000	1974-08-01	1600	
USGS	01100000	1974-08-02	1640	
USGS	01100000	1974-08-03	1330	
USGS	01100000	1974-08-04	1270	
USGS	01100000	1974-08-05	1780	
USGS	01100000	1974-08-06	1830	
USGS	01100000	1974-08-07	2010	
USGS	01100000	1974-08-08	2130	
USGS	01100000	1974-08-09	2140	
USGS	01100000	1974-08-10	1470	
USGS	01100000	1974-08-11	1390	
USGS	01100000	1974-08-12	1970	
USGS	01100000	1974-08-13	1790	
USGS	01100000	1974-08-14	1540	
USGS	01100000	1974-08-15	1410	
USGS	01100000	1974-08-16	1100	
USGS	01100000	1974-08-17	750	
USGS	01100000	1974-08-18	668	
USGS	01100000	1974-08-19	1210	
USGS	01100000	1974-08-20	1130	
USGS	01100000	1974-08-21	1120	
USGS	01100000	1974-08-22	1130	
USGS	01100000	1974-08-23	1210	
USGS	01100000	1974-08-24	855	
USGS	01100000	1974-08-25	559	
USGS	01100000	1974-08-26	1320	
USGS	01100000	1974-08-27	1250	
USGS	01100000	1974-08-28	1270	
USGS	01100000	1974-08-29	1310	
USGS	01100000	1974-08-30	1500	
USGS	01100000	1974-08-31	1330	
USGS	01100000	1974-09-01	1340	
USGS	01100000	1974-09-02	1340	
USGS	01100000	1974-09-03	2170	
USGS	01100000	1974-09-04	3850	
USGS	01100000	1974-09-05	4370	
USGS	01100000	1974-09-06	5400	
USGS	01100000	1974-09-07	5290	
USGS	01100000	1974-09-08	4890	
USGS	01100000	1974-09-09	4160	
USGS	01100000	1974-09-10	3780	
USGS	01100000	1974-09-11	2960	
USGS	01100000	1974-09-12	2520	
USGS	01100000	1974-09-13	2400	
USGS	01100000	1974-09-14	1800	
USGS	01100000	1974-09-15	1750	
USGS	01100000	1974-09-16	2430	
USGS	01100000	1974-09-17	2470	
USGS	01100000	1974-09-18	2260	
USGS	01100000	1974-09-19	2100	
USGS	01100000	1974-09-20	2090	
USGS	01100000	1974-09-21	2050	
USGS	01100000	1974-09-22	2180	
USGS	01100000	1974-09-23	2880	
USGS	01100000	1974-09-24	4190	
USGS	01100000	1974-09-25	4120	
USGS	01100000	1974-09-26	3510	
USGS	01100000	1974-09-27	2930	
USGS	01100000	1974-09-28	2090	
USGS	01100000	1974-09-29	3280	
USGS	01100000	1974-09-30	5600	
USGS	01100000	1974-10-01	6660	
USGS	01100000	1974-10-02	7430	
USGS	01100000	1974-10-03	5350	
USGS	01100000	1974-10-04	5080	
USGS	01100000	1974-10-05	4500	
USGS	01100000	1974-10-06	3510	
USGS	01100000	1974-10-07	3140	
USGS	01100000	1974-10-08	3000	
USGS	01100000	1974-10-09	2810	
USGS	01100000	1974-10-10	2690	
USGS	01100000	1974-10-11	2650	
USGS	01100000	1974-10-12	2150	
USGS	01100000	1974-10-13	2300	
USGS	01100000	1974-10-14	2790	
USGS	01100000	1974-10-15	2410	
USGS	01100000	1974-10-16	2660	
USGS	01100000	1974-10-17	3150	
USGS	01100000	1974-10-18	4760	
USGS	01100000	1974-10-19	4850	
USGS	01100000	1974-10-20	5100	
USGS	01100000	1974-10-21	4600	
USGS	01100000	1974-10-22	4240	
USGS	01100000	1974-10-23	4000	
USGS	01100000	1974-10-24	3890	
USGS	01100000	1974-10-25	3620	
USGS	01100000	1974-10-26	3360	
USGS	01100000	1974-10-27	3130	
USGS	01100000	1974-10-28	3230	
USGS	01100000	1974-10-29	3080	
USGS	01100000	1974-10-30	2820	
USGS	01100000	1974-10-31	2760	
USGS	01100000	1974-11-01	2660	
USGS	01100000	1974-11-02	2420	
USGS	01100000	1974-11-03	2790	
USGS	01100000	1974-11-04	3010	
USGS	01100000	1974-11-05	3350	
USGS	01100000	1974-11-06	4300	
USGS	01100000	1974-11-07	5090	
USGS	01100000	1974-11-08	5480	
USGS	01100000	1974-11-09	5380	
USGS	01100000	1974-11-10	4870	
USGS	01100000	1974-11-11	4530	
USGS	01100000	1974-11-12	3880	
USGS	01100000	1974-11-13	3760	
USGS	01100000	1974-11-14	4060	
USGS	01100000	1974-11-15	4960	
USGS	01100000	1974-11-16	5000	
USGS	01100000	1974-11-17	5140	
USGS	01100000	1974-11-18	4660	
USGS	01100000	1974-11-19	4320	
USGS	01100000	1974-11-20	4440	
USGS	01100000	1974-11-21	5290	
USGS	01100000	1974-11-22	8020	
USGS	01100000	1974-11-23	12000	
USGS	01100000	1974-11-24	10900	
USGS	01100000	1974-11-25	9100	
USGS	01100000	1974-11-26	8150	
USGS	01100000	1974-11-27	7390	
USGS	01100000	1974-11-28	6710	
USGS	01100000	1974-11-29	6070	
USGS	01100000	1974-11-30	6040	
USGS	01100000	1974-12-01	4840	
USGS	01100000	1974-12-02	5850	
USGS	01100000	1974-12-03	7030	
USGS	01100000	1974-12-04	8750	
USGS	01100000	1974-12-05	8650	
USGS	01100000	1974-12-06	7190	
USGS	01100000	1974-12-07	6410	
USGS	01100000	1974-12-08	6290	
USGS	01100000	1974-12-09	9360	
USGS	01100000	1974-12-10	18700	
USGS	01100000	1974-12-11	19000	
USGS	01100000	1974-12-12	14900	
USGS	01100000	1974-12-13	11800	
USGS	01100000	1974-12-14	10500	
USGS	01100000	1974-12-15	9570	
USGS	01100000	1974-12-16	8850	
USGS	01100000	1974-12-17	9390	
USGS	01100000	1974-12-18	9270	
USGS	01100000	1974-12-19	9740	
USGS	01100000	1974-12-20	9690	
USGS	01100000	1974-12-21	9110	
USGS	01100000	1974-12-22	8420	
USGS	01100000	1974-12-23	7890	
USGS	01100000	1974-12-24	7220	
USGS	01100000	1974-12-25	7400	
USGS	01100000	1974-12-26	7270	
USGS	01100000	1974-12-27	6670	
USGS	01100000	1974-12-28	6190	
USGS	01100000	1974-12-29	6430	
USGS	01100000	1974-12-30	6740	
USGS	01100000	1974-12-31	6440	
USGS	01100000	1975-01-01	6530	
USGS	01100000	1975-01-02	6950	
USGS	01100000	1975-01-03	6510	
USGS	01100000	1975-01-04	6110	
USGS	01100000	1975-01-05	5950	
USGS	01100000	1975-01-06	5910	
USGS	01100000	1975-01-07	5510	
USGS	01100000	1975-01-08	5660	
USGS	01100000	1975-01-09	6090	
USGS	01100000	1975-01-10	6650	
USGS	01100000	1975-01-11	7580	
USGS	01100000	1975-01-12	7900	
USGS	01100000	1975-01-13	9080	
USGS	01100000	1975-01-14	10600	
USGS	01100000	1975-01-15	10700	
USGS	01100000	1975-01-16	10600	
USGS	01100000	1975-01-17	9480	
USGS	01100000	1975-01-18	7870	
USGS	01100000	1975-01-19	7980	
USGS	01100000	1975-01-20	8150	
USGS	01100000	1975-01-21	7680	
USGS	01100000	1975-01-22	7710	
USGS	01100000	1975-01-23	7880	
USGS	01100000	1975-01-24	7610	
USGS	01100000	1975-01-25	7280	
USGS	01100000	1975-01-26	9480	
USGS	01100000	1975-01-27	10300	
USGS	01100000	1975-01-28	11200	
USGS	01100000	1975-01-29	11400	
USGS	01100000	1975-01-30	11200	
USGS	01100000	1975-01-31	10600	
USGS	01100000	1975-02-01	8880	
USGS	01100000	1975-02-02	9110	
USGS	01100000	1975-02-03	8150	
USGS	01100000	1975-02-04	6830	
USGS	01100000	1975-02-05	7020	
USGS	01100000	1975-02-06	6840	
USGS	01100000	1975-02-07	6970	
USGS	01100000	1975-02-08	6810	
USGS	01100000	1975-02-09	6940	
USGS	01100000	1975-02-10	6440	
USGS	01100000	1975-02-11	6290	
USGS	01100000	1975-02-12	6210	
USGS	01100000	1975-02-13	6130	
USGS	01100000	1975-02-14	6160	
USGS	01100000	1975-02-15	5770	
USGS	01100000	1975-02-16	5660	
USGS	01100000	1975-02-17	5770	
USGS	01100000	1975-02-18	5580	
USGS	01100000	1975-02-19	5740	
USGS	01100000	1975-02-20	5990	
USGS	01100000	1975-02-21	6410	
USGS	01100000	1975-02-22	6580	
USGS	01100000	1975-02-23	6250	
USGS	01100000	1975-02-24	7110	
USGS	01100000	1975-02-25	11400	
USGS	01100000	1975-02-26	16500	
USGS	01100000	1975-02-27	18100	
USGS	01100000	1975-02-28	17100	
USGS	01100000	1975-03-01	15400	
USGS	01100000	1975-03-02	13800	
USGS	01100000	1975-03-03	12300	
USGS	01100000	1975-03-04	10700	
USGS	01100000	1975-03-05	9930	
USGS	01100000	1975-03-06	8920	
USGS	01100000	1975-03-07	8560	
USGS	01100000	1975-03-08	8300	
USGS	01100000	1975-03-09	8020	
USGS	01100000	1975-03-10	7740	
USGS	01100000	1975-03-11	7670	
USGS	01100000	1975-03-12	7490	
USGS	01100000	1975-03-13	7570	
USGS	01100000	1975-03-14	7860	
USGS	01100000	1975-03-15	7610	
USGS	01100000	1975-03-16	7510	
USGS	01100000	1975-03-17	7830	
USGS	01100000	1975-03-18	7510	
USGS	01100000	1975-03-19	8540	
USGS	01100000	1975-03-20	11000	
USGS	01100000	1975-03-21	24000	
USGS	01100000	1975-03-22	34200	
USGS	01100000	1975-03-23	31900	
USGS	01100000	1975-03-24	26200	
USGS	01100000	1975-03-25	22900	
USGS	01100000	1975-03-26	23500	
USGS	01100000	1975-03-27	23100	
USGS	01100000	1975-03-28	21000	
USGS	01100000	1975-03-29	17800	
USGS	01100000	1975-03-30	16400	
USGS	01100000	1975-03-31	16400	
USGS	01100000	1975-04-01	15900	
USGS	01100000	1975-04-02	14800	
USGS	01100000	1975-04-03	14200	
USGS	01100000	1975-04-04	24500	
USGS	01100000	1975-04-05	30700	
USGS	01100000	1975-04-06	27000	
USGS	01100000	1975-04-07	23400	
USGS	01100000	1975-04-08	20800	
USGS	01100000	1975-04-09	18600	
USGS	01100000	1975-04-10	16600	
USGS	01100000	1975-04-11	14900	
USGS	01100000	1975-04-12	14100	
USGS	01100000	1975-04-13	13800	
USGS	01100000	1975-04-14	13800	
USGS	01100000	1975-04-15	13500	
USGS	01100000	1975-04-16	13100	
USGS	01100000	1975-04-17	13300	
USGS	01100000	1975-04-18	14300	
USGS	01100000	1975-04-19	16600	
USGS	01100000	1975-04-20	20100	
USGS	01100000	1975-04-21	24100	
USGS	01100000	1975-04-22	23900	
USGS	01100000	1975-04-23	20800	
USGS	01100000	1975-04-24	18300	
USGS	01100000	1975-04-25	18000	
USGS	01100000	1975-04-26	19900	
USGS	01100000	1975-04-27	20400	
USGS	01100000	1975-04-28	19200	
USGS	01100000	1975-04-29	16700	
USGS	01100000	1975-04-30	14800	
USGS	01100000	1975-05-01	12900	
USGS	01100000	1975-05-02	12200	
USGS	01100000	1975-05-03	12500	
USGS	01100000	1975-05-04	13100	
USGS	01100000	1975-05-05	13200	
USGS	01100000	1975-05-06	13200	
USGS	01100000	1975-05-07	11600	
USGS	01100000	1975-05-08	10600	
USGS	01100000	1975-05-09	9660	
USGS	01100000	1975-05-10	8700	
USGS	01100000	1975-05-11	8410	
USGS	01100000	1975-05-12	8370	
USGS	01100000	1975-05-13	8320	
USGS	01100000	1975-05-14	9650	
USGS	01100000	1975-05-15	10600	
USGS	01100000	1975-05-16	9780	
USGS	01100000	1975-05-17	8800	
USGS	01100000	1975-05-18	7790	
USGS	01100000	1975-05-19	7720	
USGS	01100000	1975-05-20	6360	
USGS	01100000	1975-05-21	5700	
USGS	01100000	1975-05-22	5730	
USGS	01100000	1975-05-23	5800	
USGS	01100000	1975-05-24	5200	
USGS	01100000	1975-05-25	4680	
USGS	01100000	1975-05-26	4310	
USGS	01100000	1975-05-27	4540	
USGS	01100000	1975-05-28	3720	
USGS	01100000	1975-05-29	3260	
USGS	01100000	1975-05-30	3290	
USGS	01100000	1975-05-31	2490	
USGS	01100000	1975-06-01	2660	
USGS	01100000	1975-06-02	3650	
USGS	01100000	1975-06-03	3490	
USGS	01100000	1975-06-04	3920	
USGS	01100000	1975-06-05	4210	
USGS	01100000	1975-06-06	5370	
USGS	01100000	1975-06-07	7620	
USGS	01100000	1975-06-08	9240	
USGS	01100000	1975-06-09	9200	
USGS	01100000	1975-06-10	8080	
USGS	01100000	1975-06-11	6430	
USGS	01100000	1975-06-12	5300	
USGS	01100000	1975-06-13	6260	
USGS	01100000	1975-06-14	9190	
USGS	01100000	1975-06-15	14600	
USGS	01100000	1975-06-16	12200	
USGS	01100000	1975-06-17	9400	
USGS	01100000	1975-06-18	7970	
USGS	01100000	1975-06-19	6530	
USGS	01100000	1975-06-20	5700	
USGS	01100000	1975-06-21	4380	
USGS	01100000	1975-06-22	3950	
USGS	01100000	1975-06-23	3980	
USGS	01100000	1975-06-24	3160	
USGS	01100000	1975-06-25	3000	
USGS	01100000	1975-06-26	3030	
USGS	01100000	1975-06-27	3030	
USGS	01100000	1975-06-28	1620	
USGS	01100000	1975-06-29	1080	
USGS	01100000	1975-06-30	2120	
USGS	01100000	1975-07-01	1880	
USGS	01100000	1975-07-02	1830	
USGS	01100000	1975-07-03	1800	
USGS	01100000	1975-07-04	992	
USGS	01100000	1975-07-05	1690	
USGS	01100000	1975-07-06	1510	
USGS	01100000	1975-07-07	2090	
USGS	01100000	1975-07-08	1780	
USGS	01100000	1975-07-09	1800	
USGS	01100000	1975-07-10	1410	
USGS	01100000	1975-07-11	1370	
USGS	01100000	1975-07-12	1320	
USGS	01100000	1975-07-13	470	
USGS	01100000	1975-07-14	3620	
USGS	01100000	1975-07-15	6650	
USGS	01100000	1975-07-16	9120	
USGS	01100000	1975-07-17	9060	
USGS	01100000	1975-07-18	7710	
USGS	01100000	1975-07-19	5900	
USGS	01100000	1975-07-20	5280	
USGS	01100000	1975-07-21	5370	
USGS	01100000	1975-07-22	4410	
USGS	01100000	1975-07-23	3600	
USGS	01100000	1975-07-24	4480	
USGS	01100000	1975-07-25	4220	
USGS	01100000	1975-07-26	2610	
USGS	01100000	1975-07-27	2880	
USGS	01100000	1975-07-28	3580	
USGS	01100000	1975-07-29	3570	
USGS	01100000	1975-07-30	2630	
USGS	01100000	1975-07-31	2600	
USGS	01100000	1975-08-01	2250	
USGS	01100000	1975-08-02	1460	
USGS	01100000	1975-08-03	849	
USGS	01100000	1975-08-04	1750	
USGS	01100000	1975-08-05	1940	
USGS	01100000	1975-08-06	1700	
USGS	01100000	1975-08-07	1630	
USGS	01100000	1975-08-08	1950	
USGS	01100000	1975-08-09	1830	
USGS	01100000	1975-08-10	2970	
USGS	01100000	1975-08-11	4010	
USGS	01100000	1975-08-12	3890	
USGS	01100000	1975-08-13	3450	
USGS	01100000	1975-08-14	3010	
USGS	01100000	1975-08-15	2800	
USGS	01100000	1975-08-16	1870	
USGS	01100000	1975-08-17	1660	
USGS	01100000	1975-08-18	2400	
USGS	01100000	1975-08-19	1890	
USGS	01100000	1975-08-20	1570	
USGS	01100000	1975-08-21	1290	
USGS	01100000	1975-08-22	1260	
USGS	01100000	1975-08-23	795	
USGS	01100000	1975-08-24	801	
USGS	01100000	1975-08-25	2030	
USGS	01100000	1975-08-26	1700	
USGS	01100000	1975-08-27	1330	
USGS	01100000	1975-08-28	1490	
USGS	01100000	1975-08-29	1400	
USGS	01100000	1975-08-30	1170	
USGS	01100000	1975-08-31	2080	
USGS	01100000	1975-09-01	2450	
USGS	01100000	1975-09-02	3260	
USGS	01100000	1975-09-03	2870	
USGS	01100000	1975-09-04	2890	
USGS	01100000	1975-09-05	2870	
USGS	01100000	1975-09-06	2100	
USGS	01100000	1975-09-07	2180	
USGS	01100000	1975-09-08	2890	
USGS	01100000	1975-09-09	2720	
USGS	01100000	1975-09-10	2610	
USGS	01100000	1975-09-11	2560	
USGS	01100000	1975-09-12	2360	
USGS	01100000	1975-09-13	1780	
USGS	01100000	1975-09-14	1830	
USGS	01100000	1975-09-15	2670	
USGS	01100000	1975-09-16	2450	
USGS	01100000	1975-09-17	2260	
USGS	01100000	1975-09-18	2220	
USGS	01100000	1975-09-19	2410	
USGS	01100000	1975-09-20	1680	
USGS	01100000	1975-09-21	1620	
USGS	01100000	1975-09-22	2850	
USGS	01100000	1975-09-23	3000	
USGS	01100000	1975-09-24	4120	
USGS	01100000	1975-09-25	5270	
USGS	01100000	1975-09-26	6330	
USGS	01100000	1975-09-27	10400	
USGS	01100000	1975-09-28	16200	
USGS	01100000	1975-09-29	18000	
USGS	01100000	1975-09-30	14900	
USGS	01100000	1975-10-01	11700	
USGS	01100000	1975-10-02	9220	
USGS	01100000	1975-10-03	8030	
USGS	01100000	1975-10-04	6740	
USGS	01100000	1975-10-05	5810	
USGS	01100000	1975-10-06	5640	
USGS	01100000	1975-10-07	5000	
USGS	01100000	1975-10-08	4960	
USGS	01100000	1975-10-09	4260	
USGS	01100000	1975-10-10	2260	
USGS	01100000	1975-10-11	2900	
USGS	01100000	1975-10-12	6280	
USGS	01100000	1975-10-13	11900	
USGS	01100000	1975-10-14	13800	
USGS	01100000	1975-10-15	12900	
USGS	01100000	1975-10-16	10200	
USGS	01100000	1975-10-17	9450	
USGS	01100000	1975-10-18	9100	
USGS	01100000	1975-10-19	13500	
USGS	01100000	1975-10-20	19800	
USGS	01100000	1975-10-21	23500	
USGS	01100000	1975-10-22	27100	
USGS	01100000	1975-10-23	23900	
USGS	01100000	1975-10-24	19200	
USGS	01100000	1975-10-25	15700	
USGS	01100000	1975-10-26	13400	
USGS	01100000	1975-10-27	12000	
USGS	01100000	1975-10-28	11300	
USGS	01100000	1975-10-29	10700	
USGS	01100000	1975-10-30	9940	
USGS	01100000	1975-10-31	8980	
USGS	01100000	1975-11-01	8140	
USGS	01100000	1975-11-02	7590	
USGS	01100000	1975-11-03	7660	
USGS	01100000	1975-11-04	7120	
USGS	01100000	1975-11-05	6420	
USGS	01100000	1975-11-06	6630	
USGS	01100000	1975-11-07	6700	
USGS	01100000	1975-11-08	6530	
USGS	01100000	1975-11-09	6670	
USGS	01100000	1975-11-10	7480	
USGS	01100000	1975-11-11	8250	
USGS	01100000	1975-11-12	10100	
USGS	01100000	1975-11-13	14300	
USGS	01100000	1975-11-14	21700	
USGS	01100000	1975-11-15	28300	
USGS	01100000	1975-11-16	26900	
USGS	01100000	1975-11-17	22500	
USGS	01100000	1975-11-18	17600	
USGS	01100000	1975-11-19	14200	
USGS	01100000	1975-11-20	12800	
USGS	01100000	1975-11-21	11900	
USGS	01100000	1975-11-22	14500	
USGS	01100000	1975-11-23	19900	
USGS	01100000	1975-11-24	19800	
USGS	01100000	1975-11-25	16200	
USGS	01100000	1975-11-26	14300	
USGS	01100000	1975-11-27	13800	
USGS	01100000	1975-11-28	15200	
USGS	01100000	1975-11-29	16300	
USGS	01100000	1975-11-30	15500	
USGS	01100000	1975-12-01	14400	
USGS	01100000	1975-12-02	13700	
USGS	01100000	1975-12-03	13300	
USGS	01100000	1975-12-04	12700	
USGS	01100000	1975-12-05	11800	
USGS	01100000	1975-12-06	11000	
USGS	01100000	1975-12-07	10300	
USGS	01100000	1975-12-08	9700	
USGS	01100000	1975-12-09	9380	
USGS	01100000	1975-12-10	10300	
USGS	01100000	1975-12-11	13600	
USGS	01100000	1975-12-12	15600	
USGS	01100000	1975-12-13	14400	
USGS	01100000	1975-12-14	12700	
USGS	01100000	1975-12-15	11200	
USGS	01100000	1975-12-16	10300	
USGS	01100000	1975-12-17	10000	
USGS	01100000	1975-12-18	9530	
USGS	01100000	1975-12-19	8750	
USGS	01100000	1975-12-20	6880	
USGS	01100000	1975-12-21	5550	
USGS	01100000	1975-12-22	6350	
USGS	01100000	1975-12-23	6180	
USGS	01100000	1975-12-24	6100	
USGS	01100000	1975-12-25	6110	
USGS	01100000	1975-12-26	6810	
USGS	01100000	1975-12-27	8180	
USGS	01100000	1975-12-28	9220	
USGS	01100000	1975-12-29	9780	
USGS	01100000	1975-12-30	9780	
USGS	01100000	1975-12-31	9340	
USGS	01100000	1976-01-01	8940	
USGS	01100000	1976-01-02	8750	
USGS	01100000	1976-01-03	8210	
USGS	01100000	1976-01-04	7730	
USGS	01100000	1976-01-05	7200	
USGS	01100000	1976-01-06	6700	
USGS	01100000	1976-01-07	7230	
USGS	01100000	1976-01-08	7260	
USGS	01100000	1976-01-09	6800	
USGS	01100000	1976-01-10	6400	
USGS	01100000	1976-01-11	6100	
USGS	01100000	1976-01-12	5800	
USGS	01100000	1976-01-13	6050	
USGS	01100000	1976-01-14	6670	
USGS	01100000	1976-01-15	7800	
USGS	01100000	1976-01-16	8480	
USGS	01100000	1976-01-17	7900	
USGS	01100000	1976-01-18	7100	
USGS	01100000	1976-01-19	7000	
USGS	01100000	1976-01-20	6800	
USGS	01100000	1976-01-21	6460	
USGS	01100000	1976-01-22	6350	
USGS	01100000	1976-01-23	6200	
USGS	01100000	1976-01-24	5400	
USGS	01100000	1976-01-25	5200	
USGS	01100000	1976-01-26	5480	
USGS	01100000	1976-01-27	6290	
USGS	01100000	1976-01-28	10500	
USGS	01100000	1976-01-29	22000	
USGS	01100000	1976-01-30	28300	
USGS	01100000	1976-01-31	26900	
USGS	01100000	1976-02-01	22000	
USGS	01100000	1976-02-02	20200	
USGS	01100000	1976-02-03	21700	
USGS	01100000	1976-02-04	22500	
USGS	01100000	1976-02-05	20600	
USGS	01100000	1976-02-06	17500	
USGS	01100000	1976-02-07	14800	
USGS	01100000	1976-02-08	13200	
USGS	01100000	1976-02-09	12300	
USGS	01100000	1976-02-10	11500	
USGS	01100000	1976-02-11	10700	
USGS	01100000	1976-02-12	10500	
USGS	01100000	1976-02-13	10300	
USGS	01100000	1976-02-14	10400	
USGS	01100000	1976-02-15	10400	
USGS	01100000	1976-02-16	10500	
USGS	01100000	1976-02-17	11500	
USGS	01100000	1976-02-18	12600	
USGS	01100000	1976-02-19	13400	
USGS	01100000	1976-02-20	14800	
USGS	01100000	1976-02-21	15700	
USGS	01100000	1976-02-22	15800	
USGS	01100000	1976-02-23	18100	
USGS	01100000	1976-02-24	20000	
USGS	01100000	1976-02-25	20300	
USGS	01100000	1976-02-26	19700	
USGS	01100000	1976-02-27	19200	
USGS	01100000	1976-02-28	19800	
USGS	01100000	1976-02-29	20800	
USGS	01100000	1976-03-01	20700	
USGS	01100000	1976-03-02	19500	
USGS	01100000	1976-03-03	17900	
USGS	01100000	1976-03-04	17000	
USGS	01100000	1976-03-05	16900	
USGS	01100000	1976-03-06	17800	
USGS	01100000	1976-03-07	19800	
USGS	01100000	1976-03-08	20200	
USGS	01100000	1976-03-09	18800	
USGS	01100000	1976-03-10	16800	
USGS	01100000	1976-03-11	15200	
USGS	01100000	1976-03-12	14000	
USGS	01100000	1976-03-13	13300	
USGS	01100000	1976-03-14	13800	
USGS	01100000	1976-03-15	13900	
USGS	01100000	1976-03-16	12900	
USGS	01100000	1976-03-17	12600	
USGS	01100000	1976-03-18	11400	
USGS	01100000	1976-03-19	10900	
USGS	01100000	1976-03-20	10700	
USGS	01100000	1976-03-21	12100	
USGS	01100000	1976-03-22	16200	
USGS	01100000	1976-03-23	20100	
USGS	01100000	1976-03-24	21900	
USGS	01100000	1976-03-25	20700	
USGS	01100000	1976-03-26	20000	
USGS	01100000	1976-03-27	20500	
USGS	01100000	1976-03-28	22500	
USGS	01100000	1976-03-29	28600	
USGS	01100000	1976-03-30	31600	
USGS	01100000	1976-03-31	29000	
USGS	01100000	1976-04-01	27100	
USGS	01100000	1976-04-02	30900	
USGS	01100000	1976-04-03	40600	
USGS	01100000	1976-04-04	39800	
USGS	01100000	1976-04-05	36800	
USGS	01100000	1976-04-06	31900	
USGS	01100000	1976-04-07	26600	
USGS	01100000	1976-04-08	22500	
USGS	01100000	1976-04-09	19900	
USGS	01100000	1976-04-10	17900	
USGS	01100000	1976-04-11	16600	
USGS	01100000	1976-04-12	15600	
USGS	01100000	1976-04-13	14700	
USGS	01100000	1976-04-14	13200	
USGS	01100000	1976-04-15	12400	
USGS	01100000	1976-04-16	11500	
USGS	01100000	1976-04-17	10900	
USGS	01100000	1976-04-18	12300	
USGS	01100000	1976-04-19	13900	
USGS	01100000	1976-04-20	14100	
USGS	01100000	1976-04-21	12700	
USGS	01100000	1976-04-22	11000	
USGS	01100000	1976-04-23	9940	
USGS	01100000	1976-04-24	9060	
USGS	01100000	1976-04-25	9410	
USGS	01100000	1976-04-26	10100	
USGS	01100000	1976-04-27	12100	
USGS	01100000	1976-04-28	13100	
USGS	01100000	1976-04-29	12400	
USGS	01100000	1976-04-30	11200	
USGS	01100000	1976-05-01	9700	
USGS	01100000	1976-05-02	10200	
USGS	01100000	1976-05-03	13900	
USGS	01100000	1976-05-04	18100	
USGS	01100000	1976-05-05	17000	
USGS	01100000	1976-05-06	14600	
USGS	01100000	1976-05-07	12400	
USGS	01100000	1976-05-08	11200	
USGS	01100000	1976-05-09	10900	
USGS	01100000	1976-05-10	10600	
USGS	01100000	1976-05-11	9860	
USGS	01100000	1976-05-12	9380	
USGS	01100000	1976-05-13	9300	
USGS	01100000	1976-05-14	12000	
